input_width,label_width,SER_1%,SER_2%,SER_5%,SER_10%,SER_25%,SER_50%,SER_75%,RMSE
5,5,2.13600723358026,1.61518986575456,0.910613589681283,0.673193082889818,0.379414298460464,0.195330802802616,0.178119570228166,0.172874265408447
5,5,2.22403444453094,1.61878172407472,1.15101291428294,0.746266000389577,0.385440362473455,0.217701522590286,0.193040096712973,0.166466511909068
5,5,2.26255935490986,1.65468629379889,1.18038609310839,0.725454074096797,0.339097142112933,0.20099331379544,0.20584193152487,0.222082827256944
5,5,2.34950365624051,1.74280066006044,1.11176248564101,0.574094130551497,0.352442354262704,0.257486294242002,0.169070272965812,0.15604746872212
5,5,2.19126461701004,1.48558425113437,1.03173814449629,0.765917933289984,0.302112392210459,0.210459692989905,0.187197831670703,0.180823504794703
5,5,2.22588714962136,1.66648423195402,0.919042857686375,0.669400851002047,0.412081667925787,0.277042710667109,0.234434796051246,0.187584704458147
5,5,2.23907642636089,1.72041377346804,1.01855964196203,0.684372702444484,0.307845243535489,0.268438610338711,0.171542071986396,0.157730925620336
5,5,2.2644003513529,1.63941484765674,0.828898651919977,0.615801008632198,0.357377911133259,0.260540257113198,0.168841183117139,0.167324854961389
5,5,2.39569449262112,1.80001273192038,0.927041176335407,0.795396266366884,0.390412465937048,0.240395661909114,0.17309429083306,0.211498067629829
5,5,2.15422937900375,1.43034149107853,1.22697990420274,0.754145259892865,0.380017146767256,0.256106559552049,0.200721670086223,0.208419883396764
5,5,2.32978116908821,1.62726416146907,1.21871490957113,0.737126627489245,0.414607784604158,0.260834228312235,0.168535496177068,0.165828715690633
5,5,2.45935297927717,1.55347025281098,1.10707641237853,0.629283047229356,0.403318198766379,0.219610197005035,0.232433734010848,0.185929868541134
5,5,2.28182153615622,1.62649554161446,1.1778757572784,0.602678170620027,0.362210361849875,0.223927852619041,0.200787923566407,0.169091807819587
5,5,2.34571721509719,1.66604671618699,0.929225121554406,0.719484419668327,0.316209737443028,0.218684561291662,0.223036051359333,0.189247815658949
5,5,2.30972688614723,1.61296971045084,1.14531263068197,0.849255157360434,0.333780036826647,0.257441851306069,0.214814861640992,0.149417694981852
5,5,2.19464118326445,1.71148815879422,1.13572637841901,0.64611383881935,0.358427955269121,0.241454216979493,0.184641052866491,0.153737256862386
5,5,2.26803882872556,1.52278056720403,0.900997439596855,0.670556076111536,0.3737769232024,0.223561310680327,0.179638185706044,0.201884889585589
5,5,2.37698311534254,1.71802266573155,1.11193773850365,0.710423130019251,0.434082266178865,0.208357345818581,0.202210036923559,0.168080035047273
5,5,2.05434194045329,1.67188028529999,1.08878092202676,0.669829425183476,0.389183796136589,0.259817889279822,0.161588540141073,0.16030212216007
5,5,2.33723361983588,1.67979091805651,1.28122937019484,0.733305889252047,0.375493501660959,0.222099093968249,0.166917551601939,0.193026714575613
5,5,2.34903293915053,1.63349074799688,1.24341295906255,0.692583944209255,0.413139324025078,0.222592328793382,0.22287523192196,0.21436505014257
5,5,2.25438364460197,1.73700553039795,1.07216864035357,0.606148014301714,0.317377880977976,0.233310359079878,0.177308702426259,0.149366070278561
5,5,2.10160396362474,1.62039530601558,1.18654371285244,0.708053137059613,0.334532032154245,0.218066047276457,0.222709582048034,0.162284262513356
5,5,2.44451614325429,1.64076107370093,1.02516581070017,0.647396923679166,0.374991573350858,0.26405591722772,0.20420576432957,0.186545418228924
5,5,2.43358288628745,1.82106444945686,1.06848564497169,0.591253973357733,0.331589250749645,0.221253972787051,0.217309760696835,0.177164098781189
5,5,2.08762531083213,1.75913223285507,1.04193382230676,0.566667764991584,0.348766317428272,0.229105979911821,0.166537593160789,0.210381555180359
5,5,2.27957884032275,1.71884964498771,1.10100805886152,0.732096220468186,0.354434796242311,0.240504443351109,0.143927549544275,0.166577876677282
5,5,2.1421399129267,1.52839062253497,1.05896585851516,0.642214625891964,0.372319817717665,0.184532888019463,0.19236890800438,0.185300446947177
5,5,2.46633305427646,1.66316903324741,1.03806691014062,0.758059153649895,0.368073517703833,0.224080317185421,0.182260207685688,0.175643043788951
5,5,2.36590772610366,1.53582251028731,0.849336442713537,0.735429151081694,0.424443942893244,0.238213773106754,0.19898955101187,0.1719722423808
