input_width,label_width,SER_1%,SER_2%,SER_5%,SER_10%,SER_25%,SER_50%,SER_75%,RMSE
5,5,4.10795289795333,2.60684280164845,1.35009149256686,0.703805371487052,0.338153361261454,0.20494948768659,0.163798132012234,0.148052539880733
5,5,4.20705079432696,2.65104019602305,1.29523507441302,0.725542541850679,0.333218567204677,0.194825438245859,0.159917787113578,0.150895594139175
5,5,4.18518590932903,2.57871022632293,1.32674256449633,0.739167094299226,0.339666269179573,0.195580750715114,0.159888519723163,0.151254903164777
5,5,4.16355925754917,2.71308302097958,1.30590228700475,0.73762698768425,0.339151199574003,0.197522645119812,0.162777962926232,0.148713088441667
5,5,4.11001972069796,2.62723898181029,1.30963103397098,0.720310240200116,0.327847775509121,0.197782252991048,0.165925240194372,0.151259698999067
5,5,4.11663400062118,2.60062712008779,1.29606827207462,0.717902385576211,0.342063846230092,0.199490268852195,0.163265190832174,0.148105107795055
5,5,4.19662114325532,2.60506491959268,1.32601091016024,0.713231685233398,0.344195617004946,0.197214240027366,0.164573477744355,0.150345028007291
5,5,4.09907717741975,2.65148248593735,1.32838527682606,0.731586405925232,0.337428584019574,0.197110775972953,0.164701786111304,0.153342032463089
5,5,4.11051400318248,2.60044981434489,1.28043308954519,0.727343634204169,0.326964013630565,0.196068560287057,0.160356693222436,0.149366792510551
5,5,4.18158480665578,2.66814224904579,1.30900481354637,0.715063900358721,0.337918427032158,0.194851182138095,0.162025876500595,0.149027098219119
5,5,4.13644350613692,2.62481863935509,1.3002999107701,0.732180582365709,0.331633880594231,0.197583874406423,0.159994799119081,0.149193312700614
5,5,4.15392444017219,2.59404718149671,1.31368490143423,0.705731458973223,0.337735003636414,0.200537635400112,0.162406594368318,0.149863262849043
5,5,4.20558647002648,2.67331234597031,1.29738724288887,0.726952414738134,0.343884573951991,0.200426020325624,0.163469919686996,0.150936669116988
5,5,4.09519467144707,2.64283468080968,1.28038608323472,0.740379475479399,0.341078113972896,0.198226013973857,0.161217698854153,0.146643260870021
5,5,4.2010004499824,2.66089129672228,1.30670148876161,0.711732138147954,0.333553001720688,0.194369328663641,0.165128365736502,0.149100132208385
5,5,4.22950769053183,2.61654165986786,1.30372523721967,0.703852147008541,0.33436947672921,0.198077442848931,0.163502375611727,0.148731239233954
5,5,4.1568837016561,2.65086622365385,1.34662010140484,0.716194383019193,0.338888653589633,0.199213471015515,0.163883403135648,0.14991273975621
5,5,4.17258742895935,2.61873085827759,1.31667241345974,0.746255905621247,0.338836122867567,0.199989457586711,0.163625394084844,0.148206251310232
5,5,4.17163138237409,2.63806756499387,1.29312330059781,0.718988923926707,0.338382481259832,0.19920186310605,0.162772476697446,0.148593652046461
5,5,4.17047580250563,2.60655255214322,1.29801941984443,0.721237735840983,0.332970033010567,0.200389362533877,0.161674419105022,0.150565116466526
5,5,4.2806826976487,2.67398544300381,1.32126891026165,0.71831452255161,0.334666769926774,0.198294847444629,0.163248025549307,0.150051101845311
5,5,4.18811721216467,2.6222785118925,1.32093304792647,0.72025853964412,0.338106181726461,0.199144355520641,0.164543017962522,0.149482881435762
5,5,4.16715377393038,2.61127603883039,1.32109730803293,0.730572779514999,0.333477690978647,0.193755435400482,0.161855398070079,0.151593989894099
5,5,4.1110069932106,2.62253001252251,1.29087156642997,0.730298343223494,0.331371709319318,0.19443773706942,0.162921555669933,0.151779386496222
5,5,4.15393233791989,2.61756272148435,1.32587811233588,0.707737991781765,0.344351132885673,0.1961263312851,0.159220061876486,0.151249889981006
5,5,4.10545441243765,2.6962410207293,1.27984251418531,0.722414075891105,0.341448066212154,0.197366250541027,0.16472456191488,0.149085993440532
5,5,4.17966413551053,2.62393101245,1.30444118929997,0.731016493581319,0.326811391739682,0.195928011736931,0.162399707042962,0.150497235617717
5,5,4.2187625567933,2.592866791463,1.33240106545727,0.71504390577727,0.328867066210312,0.19634433186543,0.163129709580674,0.151440974210347
5,5,4.10470624092578,2.61587030024116,1.28510344145726,0.721943274793626,0.331478274717198,0.195477789936621,0.160655163160339,0.150846677251188
5,5,4.15508438467546,2.67811332829971,1.30703793039284,0.734314661300548,0.340482714304595,0.194714837302889,0.16339668639264,0.148864349648859
