input_width,label_width,SER_1%,SER_2%,SER_5%,SER_10%,SER_25%,SER_50%,SER_75%,RMSE
5,5,1.741875525667,1.17249413763876,0.640272599650764,0.423070744985486,0.242975587905709,0.133865735911726,0.12354541198269,0.0953838988521384
5,5,1.72901095831019,1.16112769827592,0.652563231868024,0.418628484803181,0.22085021881459,0.137884043794679,0.111527824025009,0.100863803084614
5,5,1.77196002776516,1.14941478797383,0.66876879243834,0.387768317021275,0.240627654044819,0.150053777927965,0.129150889839262,0.108269858899154
5,5,1.83227722341961,1.11937651346503,0.716197501920664,0.421673017080777,0.226019945150752,0.136620186342351,0.128348450286045,0.113383284491651
5,5,1.76830448257572,1.14975818263067,0.651448645188104,0.404020837467815,0.197527551584747,0.149296626212113,0.115471506426418,0.0821632526865297
5,5,1.74775472678566,1.14403500636589,0.623703171573818,0.419766112774671,0.221156830921259,0.145630129540449,0.127579021093132,0.12181317437033
5,5,1.75888121815583,1.13675166896125,0.64447704967813,0.424647344449918,0.229322277020932,0.146217729984944,0.101945399559255,0.102526101372365
5,5,1.76067717697209,1.12652661908513,0.674493928795283,0.391676487313153,0.234861197011325,0.138707079671504,0.120294387899283,0.111384433592735
5,5,1.77026708889524,1.15001771555904,0.630702711249508,0.408089593876015,0.214906029078306,0.144306864721786,0.115612667797339,0.117439338241452
5,5,1.71695269862325,1.16846835214216,0.63624192681525,0.404185716875098,0.236522756220476,0.139723320105472,0.104285222075303,0.0954618950811056
5,5,1.7054881762513,1.17732714026694,0.619527397431483,0.369971901705832,0.212656213020185,0.163950775090394,0.107066652886604,0.0968658372318527
5,5,1.76418206186938,1.14284089621837,0.64128590208525,0.395163014275716,0.228637255955022,0.140417752897033,0.124668632971513,0.100077512539634
5,5,1.75193329636385,1.12747094451803,0.637021834384043,0.405934433698014,0.220620436423677,0.125374218979881,0.105877226088371,0.105331589000377
5,5,1.74832075527809,1.117859231942,0.642803697229901,0.406315026447252,0.200858525596498,0.145733240731163,0.106475611772955,0.108698803671422
5,5,1.72302195538193,1.14679438481492,0.656985832713679,0.411844719310377,0.220735386509217,0.130101607407033,0.1122962603317,0.0972830807447453
5,5,1.75666211402052,1.15561270316614,0.646024087331063,0.393961684964878,0.217165029235665,0.13743770623637,0.10191436636633,0.0983667128103539
5,5,1.74613410237827,1.16721983853657,0.666588702660768,0.434992797113221,0.225287433413292,0.161090849444163,0.116831684037364,0.124311062047742
5,5,1.73114530399648,1.16819360059083,0.648298270327323,0.418116836728988,0.205331126406524,0.155748130209853,0.090449442807095,0.103505615070886
5,5,1.76348139364095,1.17829359384835,0.641274250811313,0.398469959858914,0.204778835461993,0.130299546815995,0.11765224303064,0.108147711486823
5,5,1.7460699474999,1.16041576298469,0.644767792233233,0.380311888913781,0.23385664534049,0.125545018128094,0.11831784737482,0.117892576622636
5,5,1.73566665642091,1.125580507478,0.678238496920167,0.384831222718024,0.217351766410584,0.126726770432213,0.108894648608537,0.104344087924938
5,5,1.70282242459477,1.1669658287892,0.654879036795425,0.418732352273897,0.205316536739191,0.132774625038523,0.125214303967399,0.120049185464197
5,5,1.71899077189178,1.13540883240791,0.657885869545599,0.443881197842603,0.213584370676762,0.140845016554841,0.0994390486070178,0.100699300949384
5,5,1.77923726724867,1.16343124381388,0.67882562695017,0.422518373221937,0.215465074659342,0.134215528920474,0.107451481862343,0.110716827003024
5,5,1.72814903021531,1.14322502768931,0.618425181753901,0.392979437961481,0.214548007680269,0.125210239645623,0.117026572560389,0.0999500274166749
5,5,1.72178912779721,1.19527324541893,0.643416226341753,0.387687917316449,0.215979774076703,0.135573505274576,0.125094601045773,0.105571700943583
5,5,1.75223321960371,1.15539681240549,0.661684489423909,0.401405615120673,0.195975852041499,0.130101126756723,0.113626816475434,0.0971107767690053
5,5,1.75355694281035,1.16271118002464,0.636104377464388,0.425638707409485,0.210055583707972,0.143860726445687,0.114776446230313,0.0996740823823836
5,5,1.73205755275135,1.15702488323219,0.668990267537874,0.417874639625843,0.211721637832327,0.133957648800127,0.120500775690824,0.115024301432919
5,5,1.74509677281554,1.15898365975594,0.642103100880876,0.398841616845248,0.229304461059872,0.128730471978247,0.120664556300843,0.102690167815344
