"input_width","label_width","SER_1%","SER_2%","SER_5%","SER_10%","SER_25%","SER_50%","SER_75%","RMSE"
"5","5","2.3378809913155","1.7862066057908","1.2177300743757","0.83193793241561","0.42286772981199","0.24987487048947","0.22108655040214","0.20022269059668"
"5","5","2.502464008139","1.8391620430659","1.2482486675084","0.875057612314","0.44404871099306","0.27998461613723","0.18988262431597","0.19100750842293"
"5","5","2.4293209612765","1.7539167063015","1.1667857740423","0.78419513475617","0.42731052796118","0.27844000620078","0.22474741282201","0.18168354248927"
"5","5","2.3475176462212","1.7779518904984","1.1288620696176","0.8305760018773","0.44125173294562","0.29533762527179","0.21877830963349","0.18854780622708"
"5","5","2.3541737675444","1.7761971166248","1.1323771027887","0.80478141283116","0.41007073209952","0.26914021783466","0.22180360214133","0.1907371452181"
"5","5","2.4932789828429","1.6561184059172","1.1887791135852","0.79633887331138","0.45224873493686","0.25415001091986","0.22486348876564","0.20715485416133"
"5","5","2.1189776437783","1.7604271249923","1.237636254765","0.82800541600473","0.44025273391938","0.27247673999492","0.21304603004593","0.18969327400331"
"5","5","2.22310049382","1.9063044864506","1.200955606913","0.82157517093717","0.42612616807804","0.29713807502633","0.22848595386292","0.17909297685362"
"5","5","2.3895199220697","1.8293552990664","1.1399348431717","0.79295575930909","0.45453690976891","0.26783271885392","0.21607094450843","0.20508690962234"
"5","5","2.0653553442516","1.8119170129883","1.2248760242865","0.86841670213848","0.46601882336271","0.26997255770451","0.20944575984563","0.17688193635868"
"5","5","2.2971056936055","1.8887755542752","1.1861321422276","0.84405693306044","0.44994394203439","0.26834344536633","0.19689029336619","0.20673444203195"
"5","5","2.344822725286","1.8337266476181","1.1879821526065","0.81590556163521","0.42178529132439","0.2773697853209","0.23514725029425","0.17591761987795"
"5","5","2.0831959540514","1.7354957995514","1.196175710811","0.8233995394975","0.4582925351686","0.25188180686598","0.20112624282079","0.19438394446986"
"5","5","2.2207673010707","1.759732956004","1.2948553108631","0.8558687248672","0.42067905500439","0.28800809995982","0.21285504465721","0.19564177006827"
"5","5","2.1673113317211","1.8888983238426","1.2038055221325","0.8021879898724","0.47764914748271","0.26281346069031","0.22216083978861","0.17724817169387"
"5","5","2.3391336839891","1.5861732832988","1.2372335054437","0.74216747955704","0.42912676632136","0.27187126463863","0.20862659791007","0.17608375402115"
"5","5","2.073125177341","1.8311858668359","1.2725828401632","0.84103030561191","0.43876073387427","0.25983846613214","0.20286307675821","0.17787611182412"
"5","5","2.4567871271135","1.6831218030502","1.170095577189","0.82401509923352","0.44846828640691","0.26375405240236","0.23161394200343","0.19959586698224"
"5","5","2.2270828296472","1.8597506918242","1.1979339942069","0.79877108550316","0.40704688439892","0.30468933469613","0.21681374542327","0.20795153932684"
"5","5","2.1202433678723","1.767802749265","1.1858675278871","0.78763140829377","0.47421332683235","0.28141809765076","0.21388250622904","0.17801382718307"
"5","5","2.2533479541844","1.7382777847093","1.1771637242367","0.78084628495241","0.45737821518975","0.26771811842787","0.20656127321894","0.19154821532489"
"5","5","2.3279889582409","1.6613073235068","1.1135677109506","0.80676969024765","0.41910020592362","0.28937738760861","0.18989754183753","0.20398428440452"
"5","5","2.6044638120076","1.8652633696375","1.1688139298312","0.79609723480508","0.44355598880284","0.25840994850839","0.21038088492254","0.20499515147841"
"5","5","2.1276479258794","1.6271349963603","1.2013188407606","0.83147898490372","0.45530968260162","0.29022847380355","0.19375392834637","0.18422687458173"
"5","5","2.4424816375152","1.685845324636","1.1749625692195","0.73840429131336","0.44866167692071","0.2719399641438","0.21251799653331","0.17849242310171"
"5","5","2.3943394852224","1.7104224941431","1.21043824691","0.77889972159514","0.41629016592355","0.27569341824899","0.21435060742983","0.18721437293962"
"5","5","2.4359024670165","1.8137466895953","1.1708546375543","0.7905131713192","0.43008326556606","0.27729982222214","0.19909572780673","0.17790484524762"
"5","5","2.1724846481032","1.8023171070322","1.1999625353877","0.80359857112229","0.44395388270915","0.28017333057873","0.20901251656157","0.19190780664361"
"5","5","2.4367578073526","1.8581538411862","1.1730084466355","0.74132517597604","0.39759040528686","0.26977451493508","0.22278177449446","0.18574427243174"
"5","5","2.657420351521","1.8933107019318","1.2410595439294","0.79719273073791","0.42937773835028","0.26004976936601","0.22745753325416","0.16742606241349"
