input_width,label_width,SER_1%,SER_2%,SER_5%,SER_10%,SER_25%,SER_50%,SER_75%,RMSE
5,5,1.61209255336273,1.12169663327355,0.588232685458479,0.376079483467883,0.190129632561276,0.123360531321852,0.100707539602604,0.091960391159873
5,5,1.66653030103358,1.03276900716852,0.576396948931667,0.361418952783434,0.192654276527045,0.124726414319465,0.101878511486071,0.0944449698077981
5,5,1.68651445005528,0.99821159633141,0.597419441263983,0.363113950889181,0.201011245663509,0.12088931220555,0.102875492809467,0.0916545503924141
5,5,1.70333810384811,1.03666084439788,0.613776793038068,0.36205239090055,0.196085541030112,0.124032068928485,0.101169522787443,0.092261302117214
5,5,1.60334434239389,1.04955019367134,0.57181580739174,0.355712261530444,0.204052752866152,0.121809823256136,0.100730906355206,0.0942971163724648
5,5,1.87044909847719,1.01676278634688,0.608674921173737,0.350409456017777,0.196626396616198,0.119781655262764,0.100309662333353,0.0927848897770338
5,5,1.65685013172394,1.10013832385412,0.573692820132411,0.372144504308894,0.191745879708769,0.119268260050972,0.100079894085977,0.0927563458515015
5,5,1.63354153058336,1.02784070255817,0.598950304601899,0.360671816782433,0.19643548457896,0.122645650402693,0.0994442695997044,0.0932917285311877
5,5,1.57829699732448,1.04282455236853,0.577129046876807,0.33945495349554,0.195090797162645,0.124915941380232,0.0990811065519222,0.0919324073595624
5,5,1.69586793980131,1.07992601917711,0.544128285885957,0.357321708251801,0.198043878760918,0.121985893310087,0.102628849931774,0.0933527068596044
5,5,1.72889376824953,1.05449419586931,0.583807602483443,0.372442658063669,0.200993360687529,0.119538410586496,0.0995181858264063,0.0920190622256392
5,5,1.54213613545343,1.13525361582728,0.594991861151652,0.36070564803614,0.193220107871545,0.11880803939932,0.0985525990021334,0.0934170979631977
5,5,1.64879496675395,1.07155389129536,0.550019073929034,0.369554311762728,0.203150515716073,0.122626550048261,0.100330233703797,0.094180723234907
5,5,1.61633866771973,1.03499139114222,0.558421394426934,0.357088231451545,0.195821541265765,0.121725134975776,0.10182897409598,0.0916238484884514
5,5,1.60445218831354,0.978493012446122,0.612463961803615,0.367609429147811,0.191560835636223,0.11941754193249,0.0992379702620043,0.0922256189784075
5,5,1.7667743005827,1.0582967876887,0.580830913128989,0.348668803944745,0.196797873147427,0.122625131857436,0.101954004948793,0.0912300272115496
5,5,1.7046186036946,1.06159651488988,0.584069503175599,0.360803166999024,0.197022165726123,0.124042148109938,0.100995268608337,0.0913794382990005
5,5,1.65437670765636,1.10244506492931,0.588902943489131,0.359379592027212,0.191399097860106,0.118700338489628,0.102680645424326,0.0937161682549605
5,5,1.59662413902138,1.02802901784083,0.604257347453336,0.357380342786739,0.192291269326365,0.122031343887958,0.101993929321618,0.0913756105215425
5,5,1.62367538095249,1.03593330269397,0.575493760896841,0.339144490194109,0.198015564259429,0.118262823427157,0.099992398922735,0.0945354358338712
5,5,1.60032489109671,1.02000448716211,0.556763036212016,0.34656440158382,0.191128674330935,0.124339062780387,0.0985863862417687,0.0946145960348283
5,5,1.48977233751889,1.08984647137074,0.581234395798826,0.353606470454234,0.195053228540866,0.125664192728218,0.101555123313841,0.0922145107553524
5,5,1.54729079001345,0.97179503993726,0.58490553687765,0.3606089719311,0.200048215169718,0.120145325701595,0.0977293186476325,0.0918838982606605
5,5,1.67654284818707,1.07551619946092,0.613714980745595,0.368019639202446,0.201125296767183,0.124500024594399,0.0986843533022895,0.0924313704013849
5,5,1.70129157625762,1.12755758060307,0.584368985656846,0.366999979585696,0.194796563336109,0.123261658127494,0.103261383818324,0.0941604502456256
5,5,1.61627710236256,1.01983560031901,0.581322083896893,0.364041812556666,0.190730867193066,0.120176678988371,0.0998153340809851,0.0927336104111815
5,5,1.62973375050784,1.05529632278016,0.591734333214085,0.359627999051754,0.198283480869778,0.12094122022941,0.101625042692176,0.0938392348222493
5,5,1.63577554872701,1.0890711348578,0.555924017125584,0.365834183667871,0.194251741319668,0.124913809484461,0.100495261088911,0.0947126827932672
5,5,1.65876109092,1.12427036912969,0.572679922835659,0.356659728179146,0.196848061405599,0.122326484151485,0.100066572633294,0.0920370879262076
5,5,1.77771975740725,1.0753393406087,0.571877290943523,0.378880660945608,0.204585654094907,0.122538530061484,0.100191258521128,0.0939331191090619
